stimuli,practice_trial.thisRepN,practice_trial.thisTrialN,practice_trial.thisN,practice_trial.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_trial.keys,key_resp_trial.rt,date,frameRate,expName,session,participant,
stim/11_pa_hybrid_+50.wav,,,,,3,5,44,11,right,0.38467502594,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
stim/00_pa_hybrid_-60.wav,,,,,3,6,45,0,left,0.433811903,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
stim/09_pa_hybrid_+30.wav,,,,,3,7,46,9,right,0.451266050339,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
stim/06_pa_hybrid_+00.wav,,,,,3,8,47,6,left,0.566600084305,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
stim/04_pa_hybrid_-20.wav,,,,,3,9,48,4,left,0.417781829834,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
stim/05_pa_hybrid_-10.wav,,,,,3,10,49,5,left,0.467492818832,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
stim/03_pa_hybrid_-30.wav,,,,,3,11,50,3,left,0.433673143387,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
stim/08_pa_hybrid_+20.wav,,,,,3,12,51,8,left,0.43444108963,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
stim/04_pa_hybrid_-20.wav,,,,,4,0,52,4,left,0.500997066498,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
stim/07_pa_hybrid_+10.wav,,,,,4,1,53,7,right,0.45152592659,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
stim/03_pa_hybrid_-30.wav,,,,,4,2,54,3,left,0.58441400528,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
stim/01_pa_hybrid_-50.wav,,,,,4,3,55,1,left,0.384742021561,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
stim/06_pa_hybrid_+00.wav,,,,,4,4,56,6,left,0.484509944916,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
stim/09_pa_hybrid_+30.wav,,,,,4,5,57,9,right,0.350237131119,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
stim/02_pa_hybrid_-40.wav,,,,,4,6,58,2,left,0.383473157883,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
stim/05_pa_hybrid_-10.wav,,,,,4,7,59,5,left,0.484345197678,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
stim/11_pa_hybrid_+50.wav,,,,,4,8,60,11,right,0.333575963974,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
stim/12_pa_hybrid_+60.wav,,,,,4,9,61,12,right,0.450908184052,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
stim/00_pa_hybrid_-60.wav,,,,,4,10,62,0,left,0.451205015182,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
stim/08_pa_hybrid_+20.wav,,,,,4,11,63,8,right,0.617933988571,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
stim/10_pa_hybrid_+40.wav,,,,,4,12,64,10,right,0.350550174713,2016_Feb_09_1302,59.9998855593,beat_2AFC,001,ps,
