stimuli,practice_trial.thisRepN,practice_trial.thisTrialN,practice_trial.thisN,practice_trial.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_trial.keys,key_resp_trial.rt,date,frameRate,expName,session,participant,
stim/01_pa_hybrid_-50.wav,0,0,0,1,,,,,,,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/12_pa_hybrid_+60.wav,0,1,1,3,,,,,,,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/11_pa_hybrid_+50.wav,0,2,2,2,,,,,,,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/00_pa_hybrid_-60.wav,0,3,3,0,,,,,,,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/00_pa_hybrid_-60.wav,,,,,0,0,0,0,left,0.466447114944,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/07_pa_hybrid_+10.wav,,,,,0,1,1,7,right,0.316689014435,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/02_pa_hybrid_-40.wav,,,,,0,2,2,2,left,0.383797883987,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/03_pa_hybrid_-30.wav,,,,,0,3,3,3,left,0.383303880692,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/09_pa_hybrid_+30.wav,,,,,0,4,4,9,right,0.35000705719,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/01_pa_hybrid_-50.wav,,,,,0,5,5,1,left,0.349809885025,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/04_pa_hybrid_-20.wav,,,,,0,6,6,4,left,0.383162021637,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/12_pa_hybrid_+60.wav,,,,,0,7,7,12,right,0.299886226654,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/06_pa_hybrid_+00.wav,,,,,0,8,8,6,left,0.28338599205,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/10_pa_hybrid_+40.wav,,,,,0,9,9,10,right,0.366855859756,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/08_pa_hybrid_+20.wav,,,,,0,10,10,8,left,0.366626977921,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/11_pa_hybrid_+50.wav,,,,,0,11,11,11,right,0.499588012695,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/05_pa_hybrid_-10.wav,,,,,0,12,12,5,left,0.466055870056,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/01_pa_hybrid_-50.wav,,,,,1,0,13,1,left,0.466356039047,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/11_pa_hybrid_+50.wav,,,,,1,1,14,11,right,0.433127880096,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/12_pa_hybrid_+60.wav,,,,,1,2,15,12,right,0.433042049408,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/06_pa_hybrid_+00.wav,,,,,1,3,16,6,left,0.466360807419,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
