stimuli,practice_trial.thisRepN,practice_trial.thisTrialN,practice_trial.thisN,practice_trial.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_trial.keys,key_resp_trial.rt,date,frameRate,expName,session,participant,
stim/05_pa_hybrid_-10.wav,,,,,4,0,52,5,left,0.468150138855,2016_Feb_09_1258,59.9955085302,beat_2AFC,001,kv,
stim/00_pa_hybrid_-60.wav,,,,,4,1,53,0,left,0.451086044312,2016_Feb_09_1258,59.9955085302,beat_2AFC,001,kv,
stim/06_pa_hybrid_+00.wav,,,,,4,2,54,6,right,0.601381063461,2016_Feb_09_1258,59.9955085302,beat_2AFC,001,kv,
stim/12_pa_hybrid_+60.wav,,,,,4,3,55,12,left,0.384436130524,2016_Feb_09_1258,59.9955085302,beat_2AFC,001,kv,
stim/07_pa_hybrid_+10.wav,,,,,4,4,56,7,left,0.568087100983,2016_Feb_09_1258,59.9955085302,beat_2AFC,001,kv,
stim/09_pa_hybrid_+30.wav,,,,,4,5,57,9,right,0.434316158295,2016_Feb_09_1258,59.9955085302,beat_2AFC,001,kv,
stim/03_pa_hybrid_-30.wav,,,,,4,6,58,3,left,0.466995000839,2016_Feb_09_1258,59.9955085302,beat_2AFC,001,kv,
stim/01_pa_hybrid_-50.wav,,,,,4,7,59,1,right,0.601027965546,2016_Feb_09_1258,59.9955085302,beat_2AFC,001,kv,
stim/11_pa_hybrid_+50.wav,,,,,4,8,60,11,right,0.517529964447,2016_Feb_09_1258,59.9955085302,beat_2AFC,001,kv,
stim/04_pa_hybrid_-20.wav,,,,,4,9,61,4,left,0.500953912735,2016_Feb_09_1258,59.9955085302,beat_2AFC,001,kv,
stim/08_pa_hybrid_+20.wav,,,,,4,10,62,8,right,0.485022068024,2016_Feb_09_1258,59.9955085302,beat_2AFC,001,kv,
stim/02_pa_hybrid_-40.wav,,,,,4,11,63,2,left,0.501271009445,2016_Feb_09_1258,59.9955085302,beat_2AFC,001,kv,
stim/10_pa_hybrid_+40.wav,,,,,4,12,64,10,right,0.46768784523,2016_Feb_09_1258,59.9955085302,beat_2AFC,001,kv,
