stimuli,practice_trial.thisRepN,practice_trial.thisTrialN,practice_trial.thisN,practice_trial.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_trial.keys,key_resp_trial.rt,date,frameRate,expName,session,participant,
stim/12_pa_hybrid_+60.wav,0,0,0,3,,,,,,,2016_Feb_09_1305,59.4569032485,beat_2AFC,001,na,
stim/00_pa_hybrid_-60.wav,0,1,1,0,,,,,,,2016_Feb_09_1305,59.4569032485,beat_2AFC,001,na,
stim/01_pa_hybrid_-50.wav,0,2,2,1,,,,,,,2016_Feb_09_1305,59.4569032485,beat_2AFC,001,na,
stim/11_pa_hybrid_+50.wav,0,3,3,2,,,,,,,2016_Feb_09_1305,59.4569032485,beat_2AFC,001,na,
stim/09_pa_hybrid_+30.wav,,,,,0,0,0,9,right,0.467931985855,2016_Feb_09_1305,59.4569032485,beat_2AFC,001,na,
stim/04_pa_hybrid_-20.wav,,,,,0,1,1,4,left,0.451133966446,2016_Feb_09_1305,59.4569032485,beat_2AFC,001,na,
stim/08_pa_hybrid_+20.wav,,,,,0,2,2,8,right,0.401329040527,2016_Feb_09_1305,59.4569032485,beat_2AFC,001,na,
stim/11_pa_hybrid_+50.wav,,,,,0,3,3,11,right,0.584826946259,2016_Feb_09_1305,59.4569032485,beat_2AFC,001,na,
stim/01_pa_hybrid_-50.wav,,,,,0,4,4,1,left,0.417752027512,2016_Feb_09_1305,59.4569032485,beat_2AFC,001,na,
stim/12_pa_hybrid_+60.wav,,,,,0,5,5,12,right,0.433731794357,2016_Feb_09_1305,59.4569032485,beat_2AFC,001,na,
stim/07_pa_hybrid_+10.wav,,,,,0,6,6,7,right,0.834582090378,2016_Feb_09_1305,59.4569032485,beat_2AFC,001,na,
stim/03_pa_hybrid_-30.wav,,,,,0,7,7,3,left,0.417905092239,2016_Feb_09_1305,59.4569032485,beat_2AFC,001,na,
stim/06_pa_hybrid_+00.wav,,,,,0,8,8,6,left,0.482784032822,2016_Feb_09_1305,59.4569032485,beat_2AFC,001,na,
stim/02_pa_hybrid_-40.wav,,,,,0,9,9,2,left,0.451214075089,2016_Feb_09_1305,59.4569032485,beat_2AFC,001,na,
stim/10_pa_hybrid_+40.wav,,,,,0,10,10,10,right,0.367579936981,2016_Feb_09_1305,59.4569032485,beat_2AFC,001,na,
stim/00_pa_hybrid_-60.wav,,,,,0,11,11,0,left,0.467116832733,2016_Feb_09_1305,59.4569032485,beat_2AFC,001,na,
stim/05_pa_hybrid_-10.wav,,,,,0,12,12,5,left,0.534253835678,2016_Feb_09_1305,59.4569032485,beat_2AFC,001,na,
stim/06_pa_hybrid_+00.wav,,,,,1,0,13,6,right,0.467646121979,2016_Feb_09_1305,59.4569032485,beat_2AFC,001,na,
